tt3531824,Nerve,117928,6.5,2016
tt0120347,Tomorrow Never Dies,183019,6.5,1997
tt0103644,Alien³,281009,6.5,1992
tt2302755,Olympus Has Fallen,259835,6.5,2013
tt0087182,Dune,129489,6.5,1984
tt0089880,Rambo: First Blood Part II,156698,6.5,1985
tt0092644,Beverly Hills Cop II,109662,6.5,1987
tt1547234,Premium Rush,110624,6.5,2012
tt0422720,Marie Antoinette,103160,6.5,2006
tt0118571,Air Force One,182098,6.5,1997
tt0356910,Mr. & Mrs. Smith,454978,6.5,2005
tt0120587,Antz,147357,6.5,1998
tt1632708,Friends with Benefits,343961,6.5,2011
tt0134273,8MM,125357,6.5,1999
tt0111070,The Santa Clause,101449,6.5,1994
tt0397101,The Skeleton Key,107197,6.5,2005
tt0435651,The Giver,113122,6.5,2014
tt0499448,The Chronicles of Narnia: Prince Caspian,196584,6.5,2008
tt1320253,The Expendables,328301,6.5,2010
tt0120744,The Man in the Iron Mask,158255,6.5,1998
tt0425061,Get Smart,205700,6.5,2008
tt1524137,Contraband,117917,6.5,2012
tt0121765,Star Wars: Episode II - Attack of the Clones,650836,6.5,2002
tt2312718,Homefront,110879,6.5,2013
tt0349903,Ocean's Twelve,363087,6.5,2004
tt1656190,Safe,104423,6.5,2012
tt1327194,The Lucky One,102512,6.5,2012
tt1650554,Kick-Ass 2,257060,6.5,2013
tt2239822,Valerian and the City of a Thousand Planets,165107,6.5,2017
tt2854926,Tag,118332,6.5,2018
tt0117705,Space Jam,166943,6.5,1996
tt1615065,Savages,124927,6.5,2012
tt0244244,Swordfish,177226,6.5,2001
tt2788710,The Interview,309209,6.5,2014
tt0120915,Star Wars: Episode I - The Phantom Menace,740112,6.5,1999
tt2554274,Crimson Peak,132437,6.5,2015
tt1790809,Pirates of the Caribbean: Dead Men Tell No Tales,269440,6.5,2017
tt1007028,Zack and Miri Make a Porno,172673,6.5,2008
tt2388715,Oculus,118511,6.5,2013
tt1055292,Life as We Know It,124140,6.5,2010
tt3631112,The Girl on the Train,172616,6.5,2016
tt5034838,Godzilla vs. Kong,104968,6.5,2021
tt1502407,Halloween,123180,6.5,2018
tt3402236,Murder on the Orient Express,217482,6.5,2017
tt0120783,The Parent Trap,122804,6.5,1998
tt1179034,From Paris with Love,112982,6.5,2010
tt5140878,Annabelle: Creation,114706,6.5,2017
tt0465234,National Treasure: Book of Secrets,220744,6.5,2007
tt7349950,It Chapter Two,213561,6.5,2019
tt0080761,Friday the 13th,121399,6.5,1980
tt1086772,Blended,121645,6.5,2014
tt1667889,Ice Age: Continental Drift,194191,6.5,2012
tt2935510,Ad Astra,204032,6.5,2019
tt0133751,The Faculty,112342,6.5,1998
tt0187078,Gone in 60 Seconds,262815,6.5,2000
tt0120890,Wild Things,110056,6.5,1998
tt1127180,Drag Me to Hell,189502,6.5,2009
tt0455407,The Crazies,112526,6.5,2010
tt1616195,J. Edgar,123502,6.5,2011
tt1411697,The Hangover Part II,467804,6.5,2011
tt1231583,Due Date,326192,6.5,2010
tt0106582,Cliffhanger,120987,6.5,1993
tt1288558,Evil Dead,157850,6.5,2013
tt0185937,The Blair Witch Project,235091,6.5,1999
tt0407304,War of the Worlds,419796,6.5,2005
tt2709768,The Secret Life of Pets,185125,6.5,2016
tt0365907,A Walk Among the Tombstones,113679,6.5,2014
tt0368447,The Village,245177,6.5,2004
tt2229499,Don Jon,230641,6.5,2013
tt0458481,Frank Miller's Sin City: A Dame to Kill For,153859,6.5,2014
tt0384537,Silent Hill,215211,6.5,2006
tt3322310,Iron Fist,116252,6.5,2017
tt0438488,Terminator Salvation,345745,6.5,2009
tt0462590,Step Up,111671,6.5,2006
tt3110958,Now You See Me 2,253987,6.5,2016
