tt1068680,Yes Man,339168,6.8,2008
tt0112431,Babe,117835,6.8,1995
tt0293662,The Transporter,286957,6.8,2002
tt0451079,Horton Hears a Who!,130960,6.8,2008
tt0084827,TRON,114329,6.8,1982
tt0227445,The Score,122594,6.8,2001
tt0438097,Ice Age: The Meltdown,259658,6.8,2006
tt0139134,Cruel Intentions,181033,6.8,1999
tt1601913,The Grey,242390,6.8,2011
tt1588173,Warm Bodies,220609,6.8,2013
tt6857112,Us,237246,6.8,2019
tt1054606,The Imaginarium of Doctor Parnassus,145012,6.8,2009
tt0112697,Clueless,187972,6.8,1995
tt2321549,The Babadook,199986,6.8,2014
tt0232500,The Fast and the Furious,352499,6.8,2001
tt0410297,The Lake House,141881,6.8,2006
tt1091722,Adventureland,153230,6.8,2009
tt7040874,A Simple Favor,132314,6.8,2018
tt0371724,The Hitchhiker's Guide to the Galaxy,187807,6.8,2005
tt1682180,Stoker,103632,6.8,2013
tt0450385,1408,257172,6.8,2007
tt0084602,Rocky III,176836,6.8,1982
tt0365830,Tenacious D in the Pick of Destiny,103090,6.8,2006
tt0343660,50 First Dates,330724,6.8,2004
tt0477080,Unstoppable,186734,6.8,2010
tt0478087,21,231820,6.8,2008
tt0947810,Green Zone,130615,6.8,2010
tt0218967,The Family Man,104750,6.8,2000
tt0993842,Hanna,191710,6.8,2011
tt0399201,The Island,302046,6.8,2005
tt0102057,Hook,237707,6.8,1991
tt3235888,It Follows,213604,6.8,2014
tt0120888,The Wedding Singer,136558,6.8,1998
tt0104431,Home Alone 2: Lost in New York,314480,6.8,1992
tt0129290,Patch Adams,106591,6.8,1998
tt1067106,A Christmas Carol,104652,6.8,2009
tt0102059,Hot Shots!,100439,6.8,1991
tt0421073,Street Kings,107983,6.8,2008
tt0430922,Role Models,221794,6.8,2008
tt1206543,Out of the Furnace,108487,6.8,2013
tt0242653,The Matrix Revolutions,453316,6.8,2003
tt0167190,Hellboy,308620,6.8,2004
tt0120681,From Hell,148186,6.8,2001
tt0478304,The Tree of Life,169252,6.8,2011
tt0803096,Warcraft,243840,6.8,2016
tt1591095,Insidious,282086,6.8,2010
tt1478338,Bridesmaids,271835,6.8,2011
tt1823672,Chappie,231875,6.8,2015
tt0108160,Sleepless in Seattle,162713,6.8,1993
tt7798634,Ready or Not,115036,6.8,2019
tt1409024,Men in Black 3,338280,6.8,2012
tt4701182,Bumblebee,142785,6.8,2018
tt5742374,You Were Never Really Here,107232,6.8,2017
tt1104001,TRON: Legacy,316009,6.8,2010
tt0099864,It,115050,6.8,1990
tt1922777,Sinister,224766,6.8,2012
tt0339291,A Series of Unfortunate Events,197825,6.8,2004
tt0430105,Four Brothers,136083,6.8,2005
tt1258197,Exam,107011,6.8,2009
tt0106918,The Firm,122520,6.8,1993
tt0265459,One Hour Photo,115859,6.8,2002
tt1401152,Unknown,251254,6.8,2011
tt2798920,Annihilation,285967,6.8,2018
tt0088944,Commando,148404,6.8,1985
tt3289956,The Autopsy of Jane Doe,101628,6.8,2016
tt1606389,The Vow,185444,6.8,2012
tt2379713,Spectre,388504,6.8,2015
tt0315327,Bruce Almighty,375091,6.8,2003
tt0212985,Hannibal,257818,6.8,2001
tt0486822,Disturbia,223095,6.8,2007
tt1277953,Madagascar 3: Europe's Most Wanted,165894,6.8,2012
tt1790864,The Maze Runner,423967,6.8,2014
tt8079248,Yesterday,119867,6.8,2019
tt0258000,Panic Room,262522,6.8,2002
tt0261392,Jay and Silent Bob Strike Back,149216,6.8,2001
tt0397892,Bolt,192680,6.8,2008
