tt1618434,Murder Mystery,106221,6.0,2019
tt0409847,Cowboys & Aliens,209387,6.0,2011
tt0430357,Miami Vice,111238,6.0,2006
tt0317198,Bridget Jones: The Edge of Reason,107979,6.0,2004
tt0384806,The Amityville Horror,106079,6.0,2005
tt0268695,The Time Machine,119269,6.0,2002
tt0348150,Superman Returns,272726,6.0,2006
tt0343135,Along Came Polly,127484,6.0,2004
tt1078912,Night at the Museum: Battle of the Smithsonian,179993,6.0,2009
tt1267297,Hercules,147411,6.0,2014
tt1528100,Exodus: Gods and Kings,160859,6.0,2014
tt2446042,Taken 3,180935,6.0,2014
tt0978764,Sucker Punch,232663,6.0,2011
tt2561572,Get Hard,124984,6.0,2015
tt0257076,S.W.A.T.,139539,6.0,2003
tt1253864,Immortals,161933,6.0,2011
tt0463985,The Fast and the Furious: Tokyo Drift,246059,6.0,2006
tt1233227,Saw VI,103033,6.0,2009
tt0307453,Shark Tale,168947,6.0,2004
tt1386697,Suicide Squad,615783,6.0,2016
tt3741700,Godzilla: King of the Monsters,152846,6.0,2019
tt1243957,The Tourist,227035,6.0,2010
tt2203939,The Other Woman,132158,6.0,2014
tt1055369,Transformers: Revenge of the Fallen,386758,6.0,2009
