tt0063522,Rosemary's Baby,197040,8.0,1968
tt0401792,Sin City,741546,8.0,2005
tt3783958,La La Land,516468,8.0,2016
tt0338564,Infernal Affairs,118695,8.0,2002
tt0440963,The Bourne Ultimatum,608249,8.0,2007
tt0107688,The Nightmare Before Christmas,302896,8.0,1993
tt1659337,The Perks of Being a Wallflower,468741,8.0,2012
tt0129167,The Iron Giant,174382,8.0,1999
tt1856101,Blade Runner 2049,474559,8.0,2017
tt3741834,Lion,217891,8.0,2016
tt1220719,Yip Man,213019,8.0,2008
tt2265171,The Raid 2,115415,8.0,2014
tt1312171,The Umbrella Academy,165067,8.0,2019
tt0046250,Roman Holiday,128819,8.0,1953
tt0033870,The Maltese Falcon,150219,8.0,1941
tt0063442,Planet of the Apes,166637,8.0,1968
tt2948356,Zootopia,441514,8.0,2016
tt0352248,Cinderella Man,177775,8.0,2005
tt0947798,Black Swan,707608,8.0,2010
tt1844624,American Horror Story,280334,8.0,2011
tt0095953,Rain Man,478587,8.0,1988
tt1504320,The King's Speech,646028,8.0,2010
tt1727824,Bohemian Rhapsody,464055,8.0,2018
tt0059742,The Sound of Music,209812,8.0,1965
tt0101414,Beauty and the Beast,420526,8.0,1991
tt0064115,Butch Cassidy and the Sundance Kid,203474,8.0,1969
tt0072431,Young Frankenstein,144880,8.0,1974
tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl,1023513,8.0,2003
tt0114746,12 Monkeys,584131,8.0,1995
tt0058461,A Fistful of Dollars,200617,8.0,1964
tt0102138,JFK,143946,8.0,1991
tt1010048,Slumdog Millionaire,805647,8.0,2008
tt1663202,The Revenant,717591,8.0,2015
tt0381061,Casino Royale,587482,8.0,2006
tt0175880,Magnolia,292389,8.0,1999
tt0099348,Dances with Wolves,244087,8.0,1990
tt0044081,A Streetcar Named Desire,100232,8.0,1951
tt0317705,The Incredibles,664436,8.0,2004
tt0382932,Ratatouille,650829,8.0,2007
tt0105323,Scent of a Woman,268826,8.0,1992
tt0276919,Dogville,139418,8.0,2003
tt0319061,Big Fish,418749,8.0,2003
tt0070511,Papillon,122957,8.0,1973
tt1454029,The Help,432964,8.0,2011
tt0378194,Kill Bill: Vol. 2,692374,8.0,2004
tt0107048,Groundhog Day,584886,8.0,1993
tt0246578,Donnie Darko,747545,8.0,2001
tt0401383,The Diving Bell and the Butterfly,103959,8.0,2007
tt2015381,Guardians of the Galaxy,1058965,8.0,2014
tt0073195,Jaws,548038,8.0,1975
tt0454921,The Pursuit of Happyness,456141,8.0,2006
tt1235099,Lie to Me,112044,8.0,2009
tt0113568,Ghost in the Shell,131324,8.0,1995
tt2261227,Altered Carbon,145075,8.0,2018
tt0061722,The Graduate,256054,8.0,1967
tt0075686,Annie Hall,253790,8.0,1977
tt0212671,Malcolm in the Middle,119336,8.0,2000
tt1431045,Deadpool,916774,8.0,2016
tt2631186,Baahubali: The Beginning,104341,8.0,2015
tt0092067,Castle in the Sky,152530,8.0,1986
tt0056801,8½,110302,8.0,1963
tt0093779,The Princess Bride,397370,8.0,1987
tt0848228,The Avengers,1276587,8.0,2012
tt0070047,The Exorcist,365519,8.0,1973
tt0040746,Rope,131591,8.0,1948
tt2084970,The Imitation Game,695679,8.0,2014
tt0450259,Blood Diamond,505319,8.0,2006
tt0088247,The Terminator,805272,8.0,1984
tt1798709,Her,550258,8.0,2013
tt3659388,The Martian,771685,8.0,2015
tt0072890,Dog Day Afternoon,238528,8.0,1975
tt2543472,Wonder,146018,8.0,2017
tt0103639,Aladdin,377849,8.0,1992
tt0168629,Dancer in the Dark,103474,8.0,2000
tt2741602,The Blacklist,203019,8.0,2013
tt0083987,Gandhi,219250,8.0,1982
tt0790636,Dallas Buyers Club,448767,8.0,2013
tt0094625,Akira,167627,8.0,1988
tt0032138,The Wizard of Oz,373586,8.0,1939
