tt0032553,The Great Dictator,206013,8.4,1940
tt1345836,The Dark Knight Rises,1537729,8.4,2012
tt5074352,Dangal,160971,8.4,2016
tt1695360,The Legend of Korra,106213,8.4,2012
tt1119644,Fringe,222430,8.4,2008
tt0047396,Rear Window,449975,8.4,1954
tt0081505,The Shining,912593,8.4,1980
tt0910970,WALL·E,1014257,8.4,2008
tt0087843,Once Upon a Time in America,316682,8.4,1984
tt0460681,Supernatural,396703,8.4,2005
tt3647998,Taboo,117190,8.4,2017
tt1442437,Modern Family,364545,8.4,2009
tt4633694,Spider-Man: Into the Spider-Verse,393596,8.4,2018
tt1187043,3 Idiots,350910,8.4,2009
tt0149460,Futurama,214788,8.4,1999
tt0050825,Paths of Glory,181166,8.4,1957
tt0119698,Princess Mononoke,350352,8.4,1997
tt5311514,Your Name.,205143,8.4,2016
tt0082971,Indiana Jones and the Raiders of the Lost Ark,893897,8.4,1981
tt0986264,Like Stars on Earth,172794,8.4,2007
tt0051201,Witness for the Prosecution,111194,8.4,1957
tt0209144,Memento,1140042,8.4,2000
tt2380307,Coco,400294,8.4,2017
tt3006802,Outlander,129330,8.4,2014
tt4154756,Avengers: Infinity War,867072,8.4,2018
tt2467372,Brooklyn Nine-Nine,235123,8.4,2013
tt4154796,Avengers: Endgame,858937,8.4,2019
tt0078748,Alien,799103,8.4,1979
tt0057012,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,455774,8.4,1964
tt0387199,Entourage,159190,8.4,2004
tt5834204,The Handmaid's Tale,177749,8.4,2017
tt0405094,The Lives of Others,363816,8.4,2006
tt1839578,Person of Interest,164522,8.4,2011
tt1853728,Django Unchained,1381287,8.4,2012
tt0364569,Oldboy,524046,8.4,2003
tt5071412,Ozark,195510,8.4,2017
tt0043014,Sunset Blvd.,204511,8.4,1950
tt0078788,Apocalypse Now,614887,8.4,1979
tt7286456,Joker,983788,8.4,2019
