tt0071853,Monty Python and the Holy Grail,505890,8.2,1975
tt0993846,The Wolf of Wall Street,1214971,8.2,2013
tt0435761,Toy Story 3,766652,8.2,2010
tt0112641,Casino,473764,8.2,1995
tt0347149,Howl's Moving Castle,342340,8.2,2004
tt0089881,Ran,114691,8.2,1985
tt0119488,L.A. Confidential,538370,8.2,1997
tt0050976,The Seventh Seal,168159,8.2,1957
tt0095016,Die Hard,801640,8.2,1988
tt0372784,Batman Begins,1326488,8.2,2005
tt0096283,My Neighbor Totoro,298122,8.2,1988
tt0434409,V for Vendetta,1044486,8.2,2005
tt0015864,The Gold Rush,102752,8.2,1925
tt0113277,Heat,586841,8.2,1995
tt0457430,Pan's Labyrinth,625417,8.2,2006
tt2628232,Penny Dreadful,113125,8.2,2014
tt0053291,Some Like It Hot,247101,8.2,1959
tt0042876,Rashomon,155041,8.2,1950
tt0075314,Taxi Driver,737226,8.2,1976
tt0934814,Chuck,128209,8.2,2007
tt0120735,"Lock, Stock and Two Smoking Barrels",541930,8.2,1998
tt2632424,The Originals,119596,8.2,2013
tt0040897,The Treasure of the Sierra Madre,115748,8.2,1948
tt1358522,White Collar,119949,8.2,2009
tt0059578,For a Few Dollars More,235967,8.2,1965
tt0405508,Rang De Basanti,113371,8.2,2006
tt0469494,There Will Be Blood,526408,8.2,2007
tt6966692,Green Book,398004,8.2,2018
tt0496424,30 Rock,112714,8.2,2006
tt0056592,To Kill a Mockingbird,296692,8.2,1962
tt5180504,The Witcher,310876,8.2,2019
tt0118276,Buffy the Vampire Slayer,132668,8.2,1997
tt0046912,Dial M for Murder,160827,8.2,1954
tt0268978,A Beautiful Mind,860798,8.2,2001
tt0079944,Stalker,119592,8.2,1979
tt4955642,The Good Place,119748,8.2,2016
tt0363163,Downfall,335001,8.2,2004
tt0042192,All About Eve,122151,8.2,1950
tt0105695,Unforgiven,380845,8.2,1992
tt0081398,Raging Bull,326049,8.2,1980
tt1305806,The Secret in Their Eyes,196090,8.2,2009
tt0057115,The Great Escape,227519,8.2,1963
tt1130884,Shutter Island,1152346,8.2,2010
tt4729430,Klaus,110775,8.2,2019
tt0097576,Indiana Jones and the Last Crusade,699588,8.2,1989
tt0055630,Yojimbo,113127,8.2,1961
tt1049413,Up,948926,8.2,2009
tt1291584,Warrior,440872,8.2,2011
tt1520211,The Walking Dead,866206,8.2,2010
