tt0386676,The Office,428989,8.9,2005
tt2356777,True Detective,505867,8.9,2014
tt0108052,Schindler's List,1230511,8.9,1993
tt2560140,Attack on Titan,222204,8.9,2013
tt0167260,The Lord of the Rings: The Return of the King,1665119,8.9,2003
tt0108778,Friends,843768,8.9,1994
tt0110912,Pulp Fiction,1853674,8.9,1994
tt2802850,Fargo,332995,8.9,2014
tt0098936,Twin Peaks,178246,8.8,1990
tt0193676,Freaks and Geeks,131115,8.8,1999
tt4508902,One Punch Man,120883,8.8,2015
tt2085059,Black Mirror,454382,8.8,2011
tt0060196,"The Good, the Bad and the Ugly",697508,8.8,1966
tt1375666,Inception,2101719,8.8,2010
tt0137523,Fight Club,1882842,8.8,1999
tt2442560,Peaky Blinders,365998,8.8,2013
tt8111088,The Mandalorian,311761,8.8,2019
tt2707408,Narcos,364931,8.8,2015
tt0472954,It's Always Sunny in Philadelphia,192594,8.8,2005
tt0120737,The Lord of the Rings: The Fellowship of the Ring,1685333,8.8,2001
tt5753856,Dark,295195,8.8,2017
tt5813916,The Mountain II,105741,8.8,2016
tt0098904,Seinfeld,259003,8.8,1989
tt0109830,Forrest Gump,1840679,8.8,1994
