tt0120815,Saving Private Ryan,1255319,8.6,1998
tt5290382,Mindhunter,224358,8.6,2017
tt1486217,Archer,139229,8.6,2009
tt0092455,Star Trek: The Next Generation,103235,8.6,1987
tt0816692,Interstellar,1546069,8.6,2014
tt0047478,Seven Samurai,320065,8.6,1954
tt0096697,The Simpsons,369552,8.6,1989
tt0317248,City of God,706913,8.6,2002
tt1266020,Parks and Recreation,219029,8.6,2009
tt6751668,Parasite,593139,8.6,2019
tt0120689,The Green Mile,1167297,8.6,1999
tt0773262,Dexter,652255,8.6,2006
tt6763664,The Haunting of Hill House,187346,8.6,2018
tt0114369,Se7en,1469198,8.6,1995
tt0076759,Star Wars: Episode IV - A New Hope,1245967,8.6,1977
tt1586680,Shameless,208139,8.6,2011
tt0436992,Doctor Who,201632,8.6,2005
tt1870479,The Newsroom,105662,8.6,2012
tt0245429,Spirited Away,665852,8.6,2001
tt0475784,Westworld,434413,8.6,2016
tt10048342,The Queen's Gambit,299928,8.6,2020
tt0118799,Life Is Beautiful,633683,8.6,1997
tt0038650,It's a Wonderful Life,410967,8.6,1946
tt0106179,The X-Files,201823,8.6,1993
tt0804503,Mad Men,210972,8.6,2007
tt0102926,The Silence of the Lambs,1291554,8.6,1991
tt3322312,Daredevil,366929,8.6,2015
tt7221388,Cobra Kai,115903,8.6,2018
