tt0113627,Leaving Las Vegas,115776,7.5,1995
tt0121766,Star Wars: Episode III - Revenge of the Sith,721299,7.5,2005
tt0085959,The Meaning of Life,114825,7.5,1983
tt0361596,Fahrenheit 9/11,126694,7.5,2004
tt0945513,Source Code,489455,7.5,2011
tt0118971,The Devil's Advocate,336856,7.5,1997
tt0385002,Green Street Hooligans,143091,7.5,2005
tt1951264,The Hunger Games: Catching Fire,619208,7.5,2013
tt0970179,Hugo,307832,7.5,2011
tt2042568,Inside Llewyn Davis,142090,7.5,2013
tt0274558,The Hours,125645,7.5,2002
tt1013753,Milk,165979,7.5,2008
tt0268380,Ice Age,447036,7.5,2002
tt1242460,We Need to Talk About Kevin,140364,7.5,2011
tt0373469,Kiss Kiss Bang Bang,216757,7.5,2005
tt0096895,Batman,342150,7.5,1989
tt0103074,Thelma & Louise,138832,7.5,1991
tt4425200,John Wick: Chapter 2,374821,7.5,2017
tt5580036,"I, Tonya",187068,7.5,2017
tt0446029,Scott Pilgrim vs. the World,385744,7.5,2010
tt2364582,Agents of S.H.I.E.L.D.,202136,7.5,2013
tt1515091,Sherlock Holmes: A Game of Shadows,424486,7.5,2011
tt6320628,Spider-Man: Far from Home,339876,7.5,2019
tt0338751,The Aviator,338336,7.5,2004
tt2193021,Arrow,410377,7.5,2012
tt0100802,Total Recall,305946,7.5,1990
tt0095159,A Fish Called Wanda,132938,7.5,1988
tt0840361,The Town,357856,7.5,2010
tt0087800,A Nightmare on Elm Street,209552,7.5,1984
tt0279600,Smallville,117615,7.5,2001
tt0120789,Pleasantville,122426,7.5,1998
tt0385004,House of Flying Daggers,108489,7.5,2004
tt0083907,The Evil Dead,189285,7.5,1981
tt0426931,August Rush,104147,7.5,2007
tt5776858,Phantom Thread,115149,7.5,2017
tt0410975,Desperate Housewives,117266,7.5,2004
tt0375063,Sideways,181142,7.5,2004
tt0408306,Munich,214271,7.5,2005
tt5462602,The Big Sick,123205,7.5,2017
tt7349662,BlacKkKlansman,230081,7.5,2018
tt6644200,A Quiet Place,415882,7.5,2018
tt0075005,The Omen,108549,7.5,1976
tt2140373,Saving Mr. Banks,153659,7.5,2013
tt4550098,Nocturnal Animals,244030,7.5,2016
tt0072271,The Texas Chain Saw Massacre,139527,7.5,1974
tt1542344,127 Hours,351757,7.5,2010
tt0106308,Army of Darkness,164132,7.5,1992
tt0117913,A Time to Kill,135679,7.5,1996
tt0404203,Little Children,106256,7.5,2006
tt0077975,National Lampoon's Animal House,113002,7.5,1978
tt2397535,Predestination,256868,7.5,2014
tt0097351,Field of Dreams,109260,7.5,1989
tt0443680,The Assassination of Jesse James by the Coward Robert Ford,171238,7.5,2007
tt0243133,The Man Who Wasn't There,104888,7.5,2001
tt0462322,Grindhouse,178877,7.5,2007
tt0217505,Gangs of New York,411116,7.5,2002
tt0396171,Perfume: The Story of a Murderer,236679,7.5,2006
tt0887912,The Hurt Locker,426014,7.5,2008
tt0373889,Harry Potter and the Order of the Phoenix,519293,7.5,2007
tt1211837,Doctor Strange,613023,7.5,2016
tt0086465,Trading Places,139816,7.5,1983
tt0146882,High Fidelity,170228,7.5,2000
tt7984734,The Lighthouse,151593,7.5,2019
tt0813715,Heroes,230387,7.5,2006
tt0094721,Beetlejuice,266747,7.5,1988
tt2386490,How to Train Your Dragon: The Hidden World,108153,7.5,2019
tt0110148,Interview with the Vampire: The Vampire Chronicles,297766,7.5,1994
tt5924366,Winterfell,126021,7.5,2019
tt1457767,The Conjuring,448210,7.5,2013
tt0918927,Doubt,122980,7.5,2008
tt3316960,Still Alice,127780,7.5,2014
tt6499752,Upgrade,163952,7.5,2018
tt5083738,The Favourite,177213,7.5,2018
tt2381111,Brooklyn,133137,7.5,2015
tt0420223,Stranger Than Fiction,220621,7.5,2006
tt1091191,Lone Survivor,269382,7.5,2013
tt0099871,Jacob's Ladder,100008,7.5,1990
tt0119396,Jackie Brown,320762,7.5,1997
tt0096754,The Abyss,164320,7.5,1989
tt0369339,Collateral,365832,7.5,2004
tt1465522,Tucker and Dale vs Evil,166785,7.5,2010
