tt0089218,The Goonies,247704,7.8,1985
tt3281548,Little Women,151757,7.8,2019
tt2194499,About Time,311212,7.8,2013
tt1070874,The Trial of the Chicago 7,133056,7.8,2020
tt0162222,Cast Away,533245,7.8,2000
tt1588170,I Saw the Devil,113906,7.8,2010
tt0449059,Little Miss Sunshine,444731,7.8,2006
tt0091042,Ferris Bueller's Day Off,325041,7.8,1986
tt0140352,The Insider,161464,7.8,1999
tt3498820,Captain America: Civil War,679750,7.8,2016
tt3749900,Gotham,213608,7.8,2014
tt1748122,Moonrise Kingdom,323316,7.8,2012
tt0332280,The Notebook,527572,7.8,2004
tt0083866,E.T. the Extra-Terrestrial,376867,7.8,1982
tt0088847,The Breakfast Club,361561,7.8,1985
tt1535109,Captain Phillips,426503,7.8,2013
tt0119174,The Game,352234,7.8,1997
tt0358273,Walk the Line,236590,7.8,2005
tt0071360,The Conversation,100740,7.8,1974
tt1837642,Revenge,113357,7.8,2011
tt0099077,Awakenings,127954,7.8,1990
tt0108550,What's Eating Gilbert Grape,217992,7.8,1993
tt1924396,The Best Offer,110313,7.8,2013
tt0936501,Taken,569020,7.8,2008
tt0093773,Predator,375793,7.8,1987
tt0425112,Hot Fuzz,468987,7.8,2007
tt0783233,Atonement,255478,7.8,2007
tt1398426,Straight Outta Compton,182170,7.8,2015
tt2245084,Big Hero 6,416537,7.8,2014
tt1830617,Grimm,110091,7.8,2011
tt1596363,The Big Short,373416,7.8,2015
tt0210945,Remember the Titans,200215,7.8,2000
tt0092991,Evil Dead II,149787,7.8,1987
tt4034228,Manchester by the Sea,252053,7.8,2016
tt0064665,Midnight Cowboy,102360,7.8,1969
tt1568346,The Girl with the Dragon Tattoo,429226,7.8,2011
tt0903624,The Hobbit: An Unexpected Journey,765021,7.8,2012
tt5013056,Dunkirk,568371,7.8,2017
tt0106977,The Fugitive,270858,7.8,1993
tt0106489,A Bronx Tale,130019,7.8,1993
tt0379786,Serenity,285100,7.8,2005
tt1132620,The Girl with the Dragon Tattoo,210193,7.8,2009
tt0119177,Gattaca,283802,7.8,1997
tt0844441,True Blood,230366,7.8,2008
tt0414387,Pride & Prejudice,264079,7.8,2005
tt0190332,"Crouching Tiger, Hidden Dragon",255636,7.8,2000
tt0100157,Misery,187526,7.8,1990
tt8367814,The Gentlemen,257782,7.8,2019
tt0914798,The Boy in the Striped Pajamas,193573,7.8,2008
tt0097814,Kiki's Delivery Service,127322,7.8,1989
tt0126029,Shrek,621325,7.8,2001
tt0108358,Tombstone,129380,7.8,1993
tt2872718,Nightcrawler,476314,7.8,2014
tt3460252,The Hateful Eight,527711,7.8,2015
tt0780504,Drive,579424,7.8,2011
tt6027908,A Knight of the Seven Kingdoms,124265,7.8,2019
tt1074638,Skyfall,635207,7.8,2012
tt0964517,The Fighter,344526,7.8,2010
tt0499549,Avatar,1130438,7.8,2009
tt0245844,The Count of Monte Cristo,130304,7.8,2002
tt4302938,Kubo and the Two Strings,119594,7.8,2016
tt3748528,Rogue One: A Star Wars Story,564549,7.8,2016
tt0144117,The Boondock Saints,228764,7.8,1999
tt0087332,Ghostbusters,359835,7.8,1984
tt1646971,How to Train Your Dragon 2,309196,7.8,2014
tt4846340,Hidden Figures,205243,7.8,2016
tt0079417,Kramer vs. Kramer,135326,7.8,1979
tt0097441,Glory,124907,7.8,1989
tt0472043,Apocalypto,293996,7.8,2006
tt0765429,American Gangster,397520,7.8,2007
tt1170358,The Hobbit: The Desolation of Smaug,608282,7.8,2013
tt0907657,Once,111492,7.8,2007
tt0460627,Bones,141457,7.8,2005
tt0058331,Mary Poppins,159734,7.8,1964
tt0101507,Boyz n the Hood,128108,7.8,1991
tt0061418,Bonnie and Clyde,103824,7.8,1967
tt0120338,Titanic,1061039,7.8,1997
tt0096874,Back to the Future Part II,487862,7.8,1989
tt0067992,Willy Wonka & the Chocolate Factory,180784,7.8,1971
tt0109707,Ed Wood,166275,7.8,1994
tt0485947,Mr. Nobody,219031,7.8,2009
tt1302006,The Irishman,335049,7.8,2019
tt0421715,The Curious Case of Benjamin Button,597391,7.8,2008
