tt0112642,Casper,123288,6.1,1995
tt1571234,Mortal Engines,112639,6.1,2018
tt1428538,Hansel & Gretel: Witch Hunters,196156,6.1,2013
tt0338526,Van Helsing,247205,6.1,2004
tt0413267,Shrek the Third,284171,6.1,2007
tt2126355,San Andreas,215784,6.1,2015
tt1129442,Transporter 3,158886,6.1,2008
tt1524930,Vacation,101436,6.1,2015
tt0335438,Starsky & Hutch,139370,6.1,2004
tt0385752,The Golden Compass,180504,6.1,2007
tt0963966,The Sorcerer's Apprentice,154388,6.1,2010
tt8106534,6 Underground,144084,6.1,2019
tt2557490,A Million Ways to Die in the West,179088,6.1,2014
tt1464540,I Am Number Four,228644,6.1,2011
tt0295700,Wrong Turn,111222,6.1,2003
tt1915581,Magic Mike,132503,6.1,2012
tt0120755,Mission: Impossible II,318030,6.1,2000
tt2231461,Rampage,147400,6.1,2018
tt0373883,Halloween,109892,6.1,2007
tt3393786,Jack Reacher: Never Go Back,141405,6.1,2016
tt1033643,What Happens in Vegas,166265,6.1,2008
tt0236493,The Mexican,104202,6.1,2001
tt0988595,27 Dresses,155615,6.1,2008
tt0251075,Evolution,120419,6.1,2001
tt1735898,Snow White and the Huntsman,275666,6.1,2012
tt1234721,RoboCop,217634,6.1,2014
tt2177771,The Monuments Men,125725,6.1,2014
tt0465580,Push,106640,6.1,2009
tt0246460,Die Another Day,206929,6.1,2002
tt1700841,Sausage Party,178377,6.1,2016
tt2333784,The Expendables 3,171168,6.1,2014
tt0096320,Twins,115369,6.1,1988
tt1262416,Scream 4,129139,6.1,2011
tt0489099,Jumper,288965,6.1,2008
tt0116213,Eraser,104596,6.1,1996
tt0120184,Sphere,100121,6.1,1998
tt0367882,Indiana Jones and the Kingdom of the Crystal Skull,429067,6.1,2008
tt1790886,The Campaign,125399,6.1,2012
tt7713068,Birds of Prey,180326,6.1,2020
tt1216475,Cars 2,164388,6.1,2011
tt0115798,The Cable Guy,154802,6.1,1996
tt0389790,Bee Movie,145224,6.1,2007
