tt0467197,Max Payne,122674,5.4,2008
tt1855325,Resident Evil: Retribution,134144,5.4,2012
tt6027914,The Last of the Starks,157614,5.4,2019
tt2345759,The Mummy,175259,5.4,2017
tt7126948,Wonder Woman 1984,193636,5.4,2020
tt0120685,Godzilla,185237,5.4,1998
tt0417148,Snakes on a Plane,133372,5.4,2006
tt0112462,Batman Forever,237000,5.4,1995
tt0413099,Evan Almighty,140448,5.4,2007
tt3322940,Annabelle,143056,5.4,2014
tt2404233,Gods of Egypt,107986,5.4,2016
tt2191701,Grown Ups 2,142435,5.4,2013
tt0397065,House of Wax,116573,5.4,2005
