tt2802144,Kingsman: The Secret Service,597713,7.7,2014
tt1979376,Toy Story 4,210219,7.7,2019
tt0117381,Primal Fear,192887,7.7,1996
tt0443706,Zodiac,476674,7.7,2007
tt5052448,Get Out,503980,7.7,2017
tt0058150,Goldfinger,176006,7.7,1964
tt0277027,I Am Sam,143945,7.7,2001
tt0350258,Ray,139833,7.7,2004
tt0388795,Brokeback Mountain,327170,7.7,2005
tt0240772,Ocean's Eleven,523154,7.7,2001
tt0325710,The Last Samurai,404218,7.7,2003
tt0335266,Lost in Translation,421107,7.7,2003
tt0096438,Who Framed Roger Rabbit,184020,7.7,1988
tt1022603,500 Days of Summer,476952,7.7,2009
tt0361862,The Machinist,362454,7.7,2004
tt1843866,Captain America: The Winter Soldier,750378,7.7,2014
tt0119116,The Fifth Element,438754,7.7,1997
tt2582496,Me and Earl and the Dying Girl,124741,7.7,2015
tt0107818,Philadelphia,226967,7.7,1993
tt4912910,Mission: Impossible - Fallout,297172,7.7,2018
tt1821549,Nebraska,113350,7.7,2013
tt0398286,Tangled,411207,7.7,2010
tt0381849,3:10 to Yuma,292174,7.7,2007
tt1285016,The Social Network,635214,7.7,2010
tt1772341,Wreck-It Ralph,384909,7.7,2012
tt0328107,Man on Fire,332969,7.7,2004
tt0327597,Coraline,200622,7.7,2009
tt0870111,Frost/Nixon,104060,7.7,2008
tt0372183,The Bourne Supremacy,438581,7.7,2004
tt1454468,Gravity,776327,7.7,2013
tt3416742,What We Do in the Shadows,160610,7.7,2014
tt0158983,"South Park: Bigger, Longer & Uncut",193325,7.7,1999
tt0470752,Ex Machina,480942,7.7,2014
tt1605783,Midnight in Paris,392697,7.7,2011
tt0480025,This Is England,116466,7.7,2006
tt1826940,New Girl,195463,7.7,2011
tt0876563,Ponyo,128041,7.7,2008
tt0249462,Billy Elliot,127956,7.7,2000
tt0109445,Clerks,212799,7.7,1994
tt2278871,Blue Is the Warmest Colour,140615,7.7,2013
tt0128445,Rushmore,171777,7.7,1998
tt1119646,The Hangover,724158,7.7,2009
tt1843230,Once Upon a Time,210006,7.7,2011
tt2980516,The Theory of Everything,410942,7.7,2014
tt0373074,Kung Fu Hustle,128798,7.7,2004
tt0455590,The Last King of Scotland,177003,7.7,2006
tt1408101,Star Trek Into Darkness,465656,7.7,2013
tt1045658,Silver Linings Playbook,668534,7.7,2012
tt0824747,Changeling,241321,7.7,2008
tt0067116,The French Connection,111799,7.7,1971
tt0119008,Donnie Brasco,283868,7.7,1997
tt1270798,X-Men: First Class,651417,7.7,2011
tt0080339,Airplane!,217751,7.7,1980
tt0301357,Good Bye Lenin!,139244,7.7,2003
tt0425210,Lucky Number Slevin,301128,7.7,2006
tt7335184,You,149020,7.7,2018
tt2582846,The Fault in Our Stars,348142,7.7,2014
tt0066999,Dirty Harry,144920,7.7,1971
tt0083944,First Blood,230189,7.7,1982
tt0190590,"O Brother, Where Art Thou?",291274,7.7,2000
tt0257044,Road to Perdition,249657,7.7,2002
tt1405406,The Vampire Diaries,287189,7.7,2009
tt5362988,Wind River,212158,7.7,2017
tt1024648,Argo,579296,7.7,2012
tt0330373,Harry Potter and the Goblet of Fire,557244,7.7,2005
tt1490017,The Lego Movie,326725,7.7,2014
tt0070666,Serpico,111667,7.7,1973
tt0101410,Barton Fink,114418,7.7,1991
tt0139654,Training Day,397820,7.7,2001
tt0364845,NCIS,121721,7.7,2003
tt0100150,Miller's Crossing,127104,7.7,1990
tt0092965,Empire of the Sun,117255,7.7,1987
tt3107288,The Flash,310527,7.7,2014
tt0104691,The Last of the Mohicans,153255,7.7,1992
tt0268126,Adaptation.,180443,7.7,2002
tt0104257,A Few Good Men,238688,7.7,1992
tt0056869,The Birds,173740,7.7,1963
tt0071230,Blazing Saddles,127457,7.7,1974
tt0084726,Star Trek II: The Wrath of Khan,113803,7.7,1982
tt0151804,Office Space,244897,7.7,1999
tt0091605,The Name of the Rose,103105,7.7,1986
tt0265086,Black Hawk Down,367835,7.7,2001
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),587421,7.7,2014
tt0120601,Being John Malkovich,315898,7.7,1999
tt5463162,Deadpool 2,492695,7.7,2018
tt0090756,Blue Velvet,183768,7.7,1986
tt0926084,Harry Potter and the Deathly Hallows: Part 1,487171,7.7,2010
tt0077651,Halloween,235629,7.7,1978
tt0119822,As Good as It Gets,278736,7.7,1997
tt6155172,Roma,143401,7.7,2018
tt0375679,Crash,422199,7.7,2004
