tt0120082,Scream 2,159222,6.2,1997
tt0367959,Hannibal Rising,104842,6.2,2007
tt0295178,Austin Powers in Goldmember,197314,6.2,2002
tt0213149,Pearl Harbor,314058,6.2,2001
tt0263488,Jeepers Creepers,112750,6.2,2001
tt1408253,Ride Along,104622,6.2,2014
tt2023587,Mama,170128,6.2,2013
tt0369441,Fun with Dick and Jane,136869,6.2,2005
tt0175142,Scary Movie,234612,6.2,2000
tt0413300,Spider-Man 3,505748,6.2,2007
tt0435705,Next,150939,6.2,2007
tt0471042,Tower Heist,135672,6.2,2011
tt1351685,Jack the Giant Slayer,132727,6.2,2013
tt1314655,Devil,135511,6.2,2010
tt0482606,The Strangers,119290,6.2,2008
tt1528854,Daddy's Home,110393,6.2,2015
tt0974015,Justice League,410616,6.2,2017
tt3567288,The Visit,115803,6.2,2015
tt0120912,Men in Black II,346787,6.2,2002
tt0322330,Freaky Friday,126944,6.2,2003
tt0318627,Resident Evil: Apocalypse,187759,6.2,2004
tt1411238,No Strings Attached,216047,6.2,2011
tt0433400,Just Friends,107918,6.2,2005
tt1904996,Parker,115736,6.2,2013
tt3062096,Inferno,162404,6.2,2016
tt4881806,Jurassic World: Fallen Kingdom,271367,6.2,2018
tt0293564,Rush Hour 3,154993,6.2,2007
tt1399103,Transformers: Dark of the Moon,387199,6.2,2011
tt0120484,The Waterboy,150611,6.2,1998
tt1764234,Killing Them Softly,135193,6.2,2012
tt3152624,Trainwreck,130974,6.2,2015
tt0253556,Reign of Fire,127411,6.2,2002
tt0300471,Shanghai Knights,100982,6.2,2003
tt1155076,The Karate Kid,164794,6.2,2010
tt0442933,Beowulf,162471,6.2,2007
tt0337563,13 Going on 30,170424,6.2,2004
tt0313737,Two Weeks Notice,109252,6.2,2002
tt0170016,How the Grinch Stole Christmas,217660,6.2,2000
tt1758830,This Is 40,129476,6.2,2012
tt0256415,Sweet Home Alabama,103757,6.2,2002
tt4016454,Supergirl,113106,6.2,2015
tt0309593,Final Destination 2,153814,6.2,2003
tt0120647,Deep Impact,166449,6.2,1998
tt0905372,The Thing,123346,6.2,2011
tt1121931,Crank: High Voltage,141922,6.2,2009
tt0448011,Knowing,222531,6.2,2009
tt0099938,Kindergarten Cop,138361,6.2,1990
tt0274166,Johnny English,150054,6.2,2003
tt4501244,Why Him?,102926,6.2,2016
tt0118583,Alien: Resurrection,231692,6.2,1997
tt0335245,The Ladykillers,100118,6.2,2004
tt1234548,The Men Who Stare at Goats,127835,6.2,2009
tt1205537,Jack Ryan: Shadow Recruit,124333,6.2,2014
tt6450804,Terminator: Dark Fate,154485,6.2,2019
tt1077368,Dark Shadows,250067,6.2,2012
tt2908446,The Divergent Series: Insurgent,220503,6.2,2015
tt2692250,Night at the Museum: Secret of the Tomb,109116,6.2,2014
tt4651520,Bad Moms,115806,6.2,2016
tt0324216,The Texas Chainsaw Massacre,131365,6.2,2003
tt0790686,Mirrors,102885,6.2,2008
tt0918940,The Legend of Tarzan,165342,6.2,2016
tt1253863,300: Rise of an Empire,283246,6.2,2014
tt0489270,Saw III,180040,6.2,2006
